id,soil_type,rainfall,soil_quality,timestamp,target
364,desert,53,0.8469688542070605,2020-01-16 03:00:00,0.5848278113057909
365,clay,148,0.8930902051954149,2020-01-16 04:00:00,0.9414742375060654
366,clay,446,0.06245759361907144,2020-01-16 05:00:00,0.1744092671114995
367,desert,88,0.8834647629860607,2020-01-16 06:00:00,0.47164949075059537
368,desert,320,0.4483190553694222,2020-01-16 07:00:00,0.09142199181713817
369,clay,424,0.5104324890042322,2020-01-16 08:00:00,0.6256819122613526
370,clay,334,0.6265925110932102,2020-01-16 09:00:00,0.5505316805962256
371,sandy,206,0.9263826067300868,2020-01-16 10:00:00,0.40736552421283234
372,sandy,124,0.01911609442976403,2020-01-16 11:00:00,0.5213770214737412
373,desert,421,0.4768434683178171,2020-01-16 12:00:00,0.8965746584690102
374,sandy,337,0.6877220424305607,2020-01-16 13:00:00,0.19629430231106704
375,fertile,179,0.7227069576982285,2020-01-16 14:00:00,0.022564511705347234
376,sandy,224,0.692532431537108,2020-01-16 15:00:00,0.861664884699101
377,sandy,133,0.13443512940812186,2020-01-16 16:00:00,0.5771170823879065
378,fertile,71,0.29939558837168123,2020-01-16 17:00:00,0.8906584554618424
379,desert,76,0.35871552541701346,2020-01-16 18:00:00,0.5969452234131726
380,fertile,244,0.804437207679505,2020-01-16 19:00:00,0.8101610899597025
381,sandy,386,0.278759872414553,2020-01-16 20:00:00,0.42967336335514794
382,desert,431,0.21070496386720317,2020-01-16 21:00:00,0.7498599312882688
383,sandy,285,0.9574480190380962,2020-01-16 22:00:00,0.913041466889856
384,fertile,489,0.0088632851134689,2020-01-16 23:00:00,0.5721229637222063
385,fertile,141,0.9978208556819782,2020-01-17 00:00:00,0.18078515056237954
386,sandy,70,0.6768212988573956,2020-01-17 01:00:00,0.26879761503019817
387,clay,352,0.8284692994491171,2020-01-17 02:00:00,0.19864457689740578
388,clay,406,0.29461939634619316,2020-01-17 03:00:00,0.24685702759573291
389,fertile,492,0.014315277667059978,2020-01-17 04:00:00,0.3064154493510364
390,fertile,133,0.73786951856153,2020-01-17 05:00:00,0.5551337867531885
391,clay,311,0.8341445970006758,2020-01-17 06:00:00,0.5879916294638328
392,clay,196,0.7404761319535191,2020-01-17 07:00:00,0.4264997472418611
393,sandy,490,0.1428502873008386,2020-01-17 08:00:00,0.6154207798208354
394,sandy,436,0.7534279222569691,2020-01-17 09:00:00,0.08157492561136592
395,clay,306,0.768922782107641,2020-01-17 10:00:00,0.08778823705815997
396,sandy,107,0.6585405156700549,2020-01-17 11:00:00,0.17182946035765845
397,sandy,429,0.7661159327955862,2020-01-17 12:00:00,0.5180774980403448
398,desert,471,0.8459214396777321,2020-01-17 13:00:00,0.21399467869831357
399,sandy,64,0.6136041142374584,2020-01-17 14:00:00,0.28328440349257733
400,fertile,211,0.08860471396967906,2020-01-17 15:00:00,0.40031283617299407
401,sandy,494,0.48762780966721087,2020-01-17 16:00:00,0.8118661240103798
402,sandy,212,0.07764933467160506,2020-01-17 17:00:00,0.013862135912860118
403,clay,369,0.40754303103243084,2020-01-17 18:00:00,0.6493788202366224
404,fertile,330,0.40710648912562764,2020-01-17 19:00:00,0.6688765310406853
405,sandy,329,0.06600984414024158,2020-01-17 20:00:00,0.7986557803566365
406,sandy,61,0.3488205339694793,2020-01-17 21:00:00,0.9327529390603132
407,desert,323,0.11099809879131484,2020-01-17 22:00:00,0.020137848949289827
408,sandy,320,0.8082352100092222,2020-01-17 23:00:00,0.15378370551321618
409,sandy,257,0.9476880259644708,2020-01-18 00:00:00,0.886171294055993
410,desert,76,0.0723164752579386,2020-01-18 01:00:00,0.45851856218701537
411,clay,121,0.9551152072917014,2020-01-18 02:00:00,0.5645906389334635
412,sandy,109,0.5225765993367452,2020-01-18 03:00:00,0.6630272037231474
413,desert,479,0.2995656779538739,2020-01-18 04:00:00,0.6790666044956374
414,fertile,194,0.07686207527616351,2020-01-18 05:00:00,0.9317404033165082
415,clay,142,0.5006242680704178,2020-01-18 06:00:00,0.9969494174116696
416,fertile,358,0.7945155444907487,2020-01-18 07:00:00,0.7201574609309402
417,fertile,57,0.7070864772666982,2020-01-18 08:00:00,0.2872212092051508
418,desert,128,0.05022601146397376,2020-01-18 09:00:00,0.8797524022943436
419,sandy,76,0.07290183536790351,2020-01-18 10:00:00,0.04922091454076161
420,desert,223,0.4028732826326371,2020-01-18 11:00:00,0.2310808528744962
421,desert,99,0.2952904940479433,2020-01-18 12:00:00,0.8973857174637149
422,desert,248,0.23238432305604784,2020-01-18 13:00:00,0.25619151443935495
423,desert,436,0.2810044989087136,2020-01-18 14:00:00,0.22065105962174847
424,clay,398,0.8034827432968846,2020-01-18 15:00:00,0.13812529314024724
425,sandy,497,0.9292280536318539,2020-01-18 16:00:00,0.8591117576469165
426,fertile,477,0.4051026945275664,2020-01-18 17:00:00,0.5000582591910867
427,fertile,230,0.9061110021324971,2020-01-18 18:00:00,0.6748932030541548
428,sandy,73,0.32149570124788196,2020-01-18 19:00:00,0.23906638407502967
429,fertile,365,0.4764369863437916,2020-01-18 20:00:00,0.7580404210112165
430,sandy,427,0.22602899781599972,2020-01-18 21:00:00,0.7600055449620985
431,fertile,436,0.640476042175844,2020-01-18 22:00:00,0.31259802490830013
432,desert,453,0.9789811151748089,2020-01-18 23:00:00,0.41068263301028285
433,fertile,95,0.6034930960433786,2020-01-19 00:00:00,0.20969027743020086
434,sandy,64,0.35781408411354887,2020-01-19 01:00:00,0.9765610233229043
435,sandy,202,0.6478174459905284,2020-01-19 02:00:00,0.6456025770584116
436,sandy,271,0.12292067846538757,2020-01-19 03:00:00,0.9345438807155155
437,sandy,255,0.8886590802653986,2020-01-19 04:00:00,0.30338554362913317
438,sandy,322,0.5030839507798364,2020-01-19 05:00:00,0.7818909129968897
439,clay,431,0.44934974203964206,2020-01-19 06:00:00,0.765858643884742
440,clay,285,0.5858647884535192,2020-01-19 07:00:00,0.6916556518665415
441,fertile,389,0.6247838627894025,2020-01-19 08:00:00,0.9656389752668004
442,sandy,277,0.07177580622651303,2020-01-19 09:00:00,0.39355533610631555
443,fertile,58,0.6826172212234024,2020-01-19 10:00:00,0.1307173235897573
444,sandy,215,0.24193168031552958,2020-01-19 11:00:00,0.6717088592440608
445,sandy,481,0.7139526325065898,2020-01-19 12:00:00,0.7293098004772062
446,clay,493,0.8225347943841967,2020-01-19 13:00:00,0.5750605734588147
447,clay,368,0.8039585075525203,2020-01-19 14:00:00,0.20681789313339627
448,desert,263,0.5525009674078891,2020-01-19 15:00:00,0.5044559416693554
449,clay,166,0.5201698923107512,2020-01-19 16:00:00,0.3121897365691294
450,desert,435,0.14287596133941172,2020-01-19 17:00:00,0.42746652816668906
451,desert,393,0.7753461504031356,2020-01-19 18:00:00,0.6452185758446639
452,desert,121,0.27140938044671437,2020-01-19 19:00:00,0.7452147426908345
453,desert,444,0.49669542281794654,2020-01-19 20:00:00,0.23222469090134312
454,desert,113,0.2842740929275167,2020-01-19 21:00:00,0.40532536064695335
455,fertile,254,0.13382836299969314,2020-01-19 22:00:00,0.2691615709916292
456,clay,258,0.6295576968917366,2020-01-19 23:00:00,0.19863161386186912
457,desert,121,0.05433203482290383,2020-01-20 00:00:00,0.7833872199958384
458,sandy,326,0.7486452341262,2020-01-20 01:00:00,0.9092526944369924
459,clay,323,0.31758679526111666,2020-01-20 02:00:00,0.3702321856845767
460,clay,369,0.00013469300448532007,2020-01-20 03:00:00,0.7512789243737669
461,desert,387,0.5111291392372298,2020-01-20 04:00:00,0.8969952893644111
462,fertile,415,0.046851908527603126,2020-01-20 05:00:00,0.8461242105302316
463,desert,144,0.27616955782089947,2020-01-20 06:00:00,0.1828133885392259
464,fertile,215,0.7069764874557162,2020-01-20 07:00:00,0.9562918815133613
465,sandy,81,0.06268962162186587,2020-01-20 08:00:00,0.37667644042946247
466,clay,60,0.8393384923560023,2020-01-20 09:00:00,0.33924066117383633
467,sandy,350,0.003819922658583108,2020-01-20 10:00:00,0.062431327277780335
468,fertile,266,0.24682386920190225,2020-01-20 11:00:00,0.486173654104883
469,fertile,338,0.7409040561520714,2020-01-20 12:00:00,0.10901361564092871
470,sandy,151,0.3162701497293068,2020-01-20 13:00:00,0.248539820927426
471,fertile,474,0.10189238806601353,2020-01-20 14:00:00,0.3169426217672814
472,sandy,441,0.3602339188004279,2020-01-20 15:00:00,0.808826323491684
473,clay,316,0.27039328638452553,2020-01-20 16:00:00,0.8754886503958965
474,sandy,263,0.8427119021605549,2020-01-20 17:00:00,0.3024663174614697
475,clay,228,0.31334791758514313,2020-01-20 18:00:00,0.8586981212445739
476,sandy,137,0.7889324717760072,2020-01-20 19:00:00,0.8572309373697911
477,fertile,90,0.8918721448107347,2020-01-20 20:00:00,0.7646509503848735
478,sandy,450,0.43381741957652953,2020-01-20 21:00:00,0.14669511401518154
479,fertile,125,0.909943143854392,2020-01-20 22:00:00,0.690322846900729
480,sandy,426,0.37731805396319285,2020-01-20 23:00:00,0.9450240645805688
481,sandy,95,0.9640784164901082,2020-01-21 00:00:00,0.6825404787671571
482,desert,209,0.08928952452557293,2020-01-21 01:00:00,0.33161684910783396
483,fertile,129,0.6870192665032427,2020-01-21 02:00:00,0.5005793174308313
484,desert,359,0.49381404045692867,2020-01-21 03:00:00,0.6457250433510536
485,fertile,135,0.38764880545564706,2020-01-21 04:00:00,0.5105704087285036
486,desert,141,0.6327118787486009,2020-01-21 05:00:00,0.11995294173096982
487,clay,197,0.7038570916343312,2020-01-21 06:00:00,0.31206404465202064
488,sandy,210,0.004363269650309087,2020-01-21 07:00:00,0.8023960305536325
489,fertile,251,0.16695308874719872,2020-01-21 08:00:00,0.8614180460955174
490,fertile,473,0.7130460506343187,2020-01-21 09:00:00,0.13730003271557023
491,sandy,465,0.6663854135782065,2020-01-21 10:00:00,0.9523867523987246
492,fertile,291,0.9660475051286772,2020-01-21 11:00:00,0.32882261784860933
493,fertile,402,0.761037790250783,2020-01-21 12:00:00,0.66231373873072
494,desert,51,0.950772707731338,2020-01-21 13:00:00,0.7518251459566812
495,fertile,274,0.702540501534807,2020-01-21 14:00:00,0.8119462346378834
496,clay,338,0.29805220863944315,2020-01-21 15:00:00,0.9457497022259301
497,clay,282,0.10536492225085647,2020-01-21 16:00:00,0.3129195480288226
498,sandy,463,0.7818238633449356,2020-01-21 17:00:00,0.8585064545515545
499,fertile,466,0.6441492214759159,2020-01-21 18:00:00,0.13168690343620704
500,sandy,126,0.04818601239329623,2020-01-21 19:00:00,0.7050409063535927
501,clay,165,0.36005046590097833,2020-01-21 20:00:00,0.7419777295139859
502,fertile,203,0.9567998154842862,2020-01-21 21:00:00,0.6777232412013204
503,fertile,455,0.5004011457102012,2020-01-21 22:00:00,0.252314736135153
504,sandy,152,0.43272913601970464,2020-01-21 23:00:00,0.8730431470152034
505,clay,243,0.457699605159294,2020-01-22 00:00:00,0.168858463370395
506,fertile,215,0.20888272400516372,2020-01-22 01:00:00,0.05363479152083084
507,sandy,408,0.3687071708647952,2020-01-22 02:00:00,0.7174649906119122
508,clay,139,0.3698132559871766,2020-01-22 03:00:00,0.4754757152327337
509,sandy,223,0.0523550201874724,2020-01-22 04:00:00,0.8490980199586761
510,desert,171,0.7675676285179183,2020-01-22 05:00:00,0.38339714105825895
511,fertile,192,0.416504431903879,2020-01-22 06:00:00,0.16827858850771282
512,desert,155,0.8221798868164233,2020-01-22 07:00:00,0.8364421924698697
513,clay,424,0.8503480011198954,2020-01-22 08:00:00,0.5489096316400717
514,desert,477,0.21199405469865806,2020-01-22 09:00:00,0.1891957923903549
515,desert,354,0.6573534821701286,2020-01-22 10:00:00,0.7203839985864458
516,clay,409,0.4722818041629817,2020-01-22 11:00:00,0.5111136384895005
517,sandy,366,0.8801567379214851,2020-01-22 12:00:00,0.6043129822403198
518,desert,172,0.21574067917645412,2020-01-22 13:00:00,0.4608983382065819
519,sandy,439,0.6778132003100442,2020-01-22 14:00:00,0.8287089838180064
520,desert,58,0.6077521222527226,2020-01-22 15:00:00,0.8295627156830498
521,sandy,311,0.2953014775718328,2020-01-22 16:00:00,0.7093888218243862
522,clay,122,0.1366009036511726,2020-01-22 17:00:00,0.10540137739646227
523,desert,408,0.6516397604772766,2020-01-22 18:00:00,0.8388538619040689
524,clay,272,0.7385974581323307,2020-01-22 19:00:00,0.6710129805329098
525,desert,465,0.31562734376335,2020-01-22 20:00:00,0.6970241660042995
526,clay,90,0.6448326040223138,2020-01-22 21:00:00,0.36298284040387163
527,clay,419,0.39513090761150327,2020-01-22 22:00:00,0.8792795561570067
528,desert,253,0.7132068832826177,2020-01-22 23:00:00,0.7253716002348575
529,desert,313,0.1992152748940531,2020-01-23 00:00:00,0.11259046652919447
530,desert,377,0.8902150026361744,2020-01-23 01:00:00,0.40777803440616267
531,fertile,227,0.28740959646557973,2020-01-23 02:00:00,0.8863803619601417
532,sandy,397,0.3677859877561529,2020-01-23 03:00:00,0.047196701697378995
533,fertile,367,0.058091952080349785,2020-01-23 04:00:00,0.9614166196420495
534,fertile,133,0.1115122123212764,2020-01-23 05:00:00,0.6791625683195628
535,clay,367,0.5158619027123281,2020-01-23 06:00:00,0.6313759776433766
536,desert,160,0.2675926767279715,2020-01-23 07:00:00,0.2705592564879914
537,sandy,300,0.8354802257421944,2020-01-23 08:00:00,0.24879178873917707
538,clay,432,0.014693388654953843,2020-01-23 09:00:00,0.9420582194885955
539,fertile,56,0.3790940486719362,2020-01-23 10:00:00,0.29827245423412274
540,desert,133,0.3373455467690927,2020-01-23 11:00:00,0.7755052967189994
541,clay,257,0.019327630917601035,2020-01-23 12:00:00,0.39312179820707915
542,desert,437,0.12436839900051022,2020-01-23 13:00:00,0.13925407078470398
543,clay,439,0.41364267491863527,2020-01-23 14:00:00,0.01071529769535895
544,desert,363,0.49286458444744663,2020-01-23 15:00:00,0.5442573370152508
545,fertile,71,0.4042897472548691,2020-01-23 16:00:00,0.9757788185489327
546,sandy,459,0.5309376784120938,2020-01-23 17:00:00,0.3691361938092045
547,fertile,432,0.5951316749056815,2020-01-23 18:00:00,0.35719233399304484
548,sandy,52,0.00992382112783563,2020-01-23 19:00:00,0.3440916178494421
549,desert,176,0.4640951594535039,2020-01-23 20:00:00,0.5205438373048584
550,clay,346,0.9634992408875883,2020-01-23 21:00:00,0.44066488342429355
551,fertile,237,0.5190322801295487,2020-01-23 22:00:00,0.8799146267270145
552,sandy,411,0.6775422674589532,2020-01-23 23:00:00,0.5055207917234903
553,fertile,63,0.3118638579168832,2020-01-24 00:00:00,0.5077578381885688
554,sandy,61,0.7739913781527625,2020-01-24 01:00:00,0.1383715947205566
555,fertile,136,0.7729214818761151,2020-01-24 02:00:00,0.982739540910386
556,sandy,61,0.521296047654139,2020-01-24 03:00:00,0.24997289086882968
557,sandy,446,0.9760138232792136,2020-01-24 04:00:00,0.07336406745960267
558,desert,74,0.12555021476265338,2020-01-24 05:00:00,0.6631462489752088
559,sandy,350,0.016947664889580993,2020-01-24 06:00:00,0.5953663701568727
560,desert,292,0.770158211757096,2020-01-24 07:00:00,0.4151456539927457
561,sandy,171,0.8071555373648825,2020-01-24 08:00:00,0.42219223388067806
562,clay,196,0.12020722912057624,2020-01-24 09:00:00,0.7850639210464312
563,clay,104,0.2655828329586061,2020-01-24 10:00:00,0.19571264009964906
564,clay,287,0.01755236336662891,2020-01-24 11:00:00,0.8202533189448897
565,sandy,405,0.2933086107805647,2020-01-24 12:00:00,0.6487471138950182
566,desert,222,0.7731418739186715,2020-01-24 13:00:00,0.4189697737795244
567,desert,441,0.5179605277125789,2020-01-24 14:00:00,0.4580286165838686
568,sandy,270,0.3480955931682881,2020-01-24 15:00:00,0.2566472071860958
569,clay,168,0.3717392949063303,2020-01-24 16:00:00,0.7521143326969748
570,clay,358,0.0013536257154681541,2020-01-24 17:00:00,0.5128747423052678
571,desert,232,0.2998005275652359,2020-01-24 18:00:00,0.3208545427498436
572,clay,337,0.6464587416379305,2020-01-24 19:00:00,0.5960501157609502
573,fertile,356,0.9741944438163571,2020-01-24 20:00:00,0.995734452051323
574,desert,349,0.8470608269838995,2020-01-24 21:00:00,0.43526227965655384
575,clay,131,0.023594964645529126,2020-01-24 22:00:00,0.9206914007786196
576,desert,451,0.8985606046748393,2020-01-24 23:00:00,0.3450168399245661
577,fertile,260,0.7831984132986259,2020-01-25 00:00:00,0.054732706924985886
578,desert,199,0.7803761235709804,2020-01-25 01:00:00,0.20424210636842888
579,desert,86,0.4579957590035715,2020-01-25 02:00:00,0.4186951433276842
580,desert,401,0.3980052929545028,2020-01-25 03:00:00,0.219634928594569
581,desert,361,0.3029157288331926,2020-01-25 04:00:00,0.0002270382182555375
582,fertile,410,0.06569485895436578,2020-01-25 05:00:00,0.9150015377475272
583,sandy,108,0.2282353634936991,2020-01-25 06:00:00,0.843879411230929
584,desert,180,0.24660363497802462,2020-01-25 07:00:00,0.7422922314869471
585,desert,461,0.4840770697102016,2020-01-25 08:00:00,0.16781459564602863
586,clay,251,0.747444406596694,2020-01-25 09:00:00,0.12036357620998606
587,desert,292,0.4738098283979466,2020-01-25 10:00:00,0.06760474947238315
588,clay,84,0.057844449447160606,2020-01-25 11:00:00,0.7240291887729212
589,sandy,494,0.9577898009882039,2020-01-25 12:00:00,0.9288079606878853
590,fertile,142,0.9427243190941123,2020-01-25 13:00:00,0.430535820913037
591,fertile,487,0.7851895431484084,2020-01-25 14:00:00,0.11914067199604816
592,sandy,496,0.9913279015642206,2020-01-25 15:00:00,0.5123928207321066
593,fertile,256,0.5444823328002629,2020-01-25 16:00:00,0.34883190745863013
594,sandy,402,0.9627683502532061,2020-01-25 17:00:00,0.3748249243499977
595,sandy,440,0.07560504061675077,2020-01-25 18:00:00,0.6213306241557073
596,sandy,381,0.3656807482613713,2020-01-25 19:00:00,0.7187181132622024
597,fertile,354,0.22538126800676583,2020-01-25 20:00:00,0.11060359887316085
598,clay,399,0.19583308413427003,2020-01-25 21:00:00,0.035590230806476386
599,sandy,262,0.14080294889267608,2020-01-25 22:00:00,0.9943303026857149
600,desert,208,0.6224136415659967,2020-01-25 23:00:00,0.23272834891555183
601,fertile,491,0.7813218557473051,2020-01-26 00:00:00,0.053830524908459076
602,sandy,494,0.5782983994203607,2020-01-26 01:00:00,0.18987532909591998
603,sandy,73,0.14696270958820967,2020-01-26 02:00:00,0.03895784634846422
604,desert,453,0.8111237699334709,2020-01-26 03:00:00,0.39181089461717167
605,clay,342,0.6359547071637285,2020-01-26 04:00:00,0.8024017844513243
606,clay,53,0.3881657061269955,2020-01-26 05:00:00,0.3412444497577206
607,clay,269,0.674130295536063,2020-01-26 06:00:00,0.44418340687836655
608,sandy,413,0.25990497924283285,2020-01-26 07:00:00,0.6755867735674388
609,sandy,431,0.3451922084942105,2020-01-26 08:00:00,0.5088940700698802
610,sandy,69,0.9174858431319902,2020-01-26 09:00:00,0.8614456860213242
611,fertile,493,0.2905045056714204,2020-01-26 10:00:00,0.8660356750457565
612,desert,201,0.4699882681579366,2020-01-26 11:00:00,0.009910695491153643
613,sandy,99,0.8901411373960146,2020-01-26 12:00:00,0.7780463064831992
614,desert,226,0.7077213502675275,2020-01-26 13:00:00,0.46073360024167387
615,desert,484,0.06220322616470275,2020-01-26 14:00:00,0.9888405413036631
616,clay,145,0.14730304427897034,2020-01-26 15:00:00,0.48323207587543515
617,fertile,154,0.007841590771916818,2020-01-26 16:00:00,0.9868959453882975
618,sandy,469,0.6309217902291634,2020-01-26 17:00:00,0.7545693612057366
619,clay,299,0.4476734254104183,2020-01-26 18:00:00,0.24860488461330632
620,clay,166,0.13427485090227553,2020-01-26 19:00:00,0.5383949792869577
621,sandy,403,0.9579341210567704,2020-01-26 20:00:00,0.9921356394785827
622,desert,277,0.5296597239456199,2020-01-26 21:00:00,0.8575306077519237
623,clay,115,0.24189329411288918,2020-01-26 22:00:00,0.0973668937912211
624,desert,384,0.5006035711547075,2020-01-26 23:00:00,0.7063719968099961
625,fertile,467,0.6796203327351078,2020-01-27 00:00:00,0.34557958587081306
626,desert,469,0.07623921797356448,2020-01-27 01:00:00,0.006982261880348117
627,fertile,311,0.274703815047892,2020-01-27 02:00:00,0.4034809690269996
628,desert,344,0.8069654908839936,2020-01-27 03:00:00,0.2347544217249713
629,clay,475,0.45966487040266124,2020-01-27 04:00:00,0.8188692705204715
630,clay,292,0.5465771420322949,2020-01-27 05:00:00,0.3373306088457655
631,fertile,420,0.43281600220946925,2020-01-27 06:00:00,0.8275236939538171
632,sandy,235,0.04389994264300512,2020-01-27 07:00:00,0.0005979388347953085
633,fertile,295,0.16574977982015593,2020-01-27 08:00:00,0.30781915002611915
634,fertile,174,0.4455416387418909,2020-01-27 09:00:00,0.24116521430776194
635,desert,317,0.20918546540792782,2020-01-27 10:00:00,0.23356736106861098
636,desert,180,0.04997902865967874,2020-01-27 11:00:00,0.0681866197654627
637,fertile,286,0.8436496640518237,2020-01-27 12:00:00,0.18712427041050173
638,clay,67,0.9811925291641158,2020-01-27 13:00:00,0.5555495698856199
639,desert,89,0.7931428739967394,2020-01-27 14:00:00,0.2913610728377445
640,sandy,70,0.853784921704667,2020-01-27 15:00:00,0.41739478232914795
641,desert,448,0.24197713031704537,2020-01-27 16:00:00,0.3768668803471885
642,desert,274,0.9606269755131998,2020-01-27 17:00:00,0.8759049249998946
643,sandy,404,0.19692570445342839,2020-01-27 18:00:00,0.9052989990105155
644,fertile,331,0.9514298103618323,2020-01-27 19:00:00,0.49295697165586005
645,sandy,57,0.994819293965951,2020-01-27 20:00:00,0.3301559503156044
646,fertile,149,0.7117228057460487,2020-01-27 21:00:00,0.10680070400236363
647,fertile,289,0.9811437317918219,2020-01-27 22:00:00,0.953402879382095
648,fertile,136,0.5695397795671037,2020-01-27 23:00:00,0.06022694490029745
649,sandy,347,0.25954178317609033,2020-01-28 00:00:00,0.29765027756828044
650,fertile,477,0.43699588566562086,2020-01-28 01:00:00,0.29806620117000415
651,clay,63,0.593560935378786,2020-01-28 02:00:00,0.3204012861402149
652,sandy,383,0.07308156202701499,2020-01-28 03:00:00,0.16428684327240928
653,clay,51,0.6223432646172461,2020-01-28 04:00:00,0.7831614309236972
654,fertile,424,0.9811778367622945,2020-01-28 05:00:00,0.12249786196598922
655,desert,342,0.19010764978372763,2020-01-28 06:00:00,0.6349066591531628
656,fertile,374,0.7925951162883833,2020-01-28 07:00:00,0.12384602670581746
657,clay,471,0.9078987937796194,2020-01-28 08:00:00,0.07053563759295656
658,clay,90,0.9437015928202208,2020-01-28 09:00:00,0.9094295036858765
659,sandy,367,0.9601356044054472,2020-01-28 10:00:00,0.19012876631870568
660,desert,365,0.5214596387214719,2020-01-28 11:00:00,0.8212501545597043
661,sandy,430,0.9773079079915037,2020-01-28 12:00:00,0.5446308711071358
662,clay,160,0.7573102071344389,2020-01-28 13:00:00,0.0778565196087696
663,fertile,63,0.1616714362369619,2020-01-28 14:00:00,0.9554481914380675
664,desert,280,0.47690010646797,2020-01-28 15:00:00,0.24696116699189252
665,fertile,133,0.718331175372004,2020-01-28 16:00:00,0.8596453453526065
666,fertile,179,0.24734031581908333,2020-01-28 17:00:00,0.16881000578456418
667,desert,280,0.6406151835488874,2020-01-28 18:00:00,0.8539428821418529
668,sandy,375,0.6666004790466192,2020-01-28 19:00:00,0.013228812905293985
669,fertile,194,0.1626997438085659,2020-01-28 20:00:00,0.5117804565694807
670,clay,428,0.5650853124527563,2020-01-28 21:00:00,0.7694425794215568
671,fertile,394,0.7716269109786077,2020-01-28 22:00:00,0.9347955174927833
672,desert,77,0.4988956645359419,2020-01-28 23:00:00,0.909202136206487
673,desert,115,0.012103116776107425,2020-01-29 00:00:00,0.8196248695476449
674,desert,212,0.009038469079292177,2020-01-29 01:00:00,0.8881913496613041
675,sandy,278,0.3570293439700122,2020-01-29 02:00:00,0.1992196858370765
676,fertile,310,0.926194068431782,2020-01-29 03:00:00,0.28418429571172876
677,sandy,498,0.22867677960360877,2020-01-29 04:00:00,0.2889685249210585
678,sandy,473,0.6343636888716871,2020-01-29 05:00:00,0.3770539310016988
679,desert,489,0.22207587069332058,2020-01-29 06:00:00,0.3933206703851887
680,desert,213,0.3216699896595486,2020-01-29 07:00:00,0.5445553246546755
681,sandy,350,0.848042089601484,2020-01-29 08:00:00,0.15987976336644139
682,fertile,456,0.7288614422699469,2020-01-29 09:00:00,0.6912466637859893
683,clay,352,0.09539927731321063,2020-01-29 10:00:00,0.1675665393045065
684,sandy,336,0.4287020209864336,2020-01-29 11:00:00,0.31030848210454753
685,fertile,444,0.029169763645264468,2020-01-29 12:00:00,0.503345130606154
686,desert,59,0.480890146603009,2020-01-29 13:00:00,0.7964405615234773
687,desert,244,0.6624340117010681,2020-01-29 14:00:00,0.7394692332387273
688,fertile,167,0.11850262359815156,2020-01-29 15:00:00,0.6455343564105223
689,clay,319,0.28888493890916567,2020-01-29 16:00:00,0.15577326058017016
690,desert,129,0.3978366255021569,2020-01-29 17:00:00,0.5470453456155777
691,desert,142,0.9195310246560497,2020-01-29 18:00:00,0.08744650179988545
692,desert,315,0.993255015422964,2020-01-29 19:00:00,0.37736317679665077
693,fertile,381,0.044911298995615856,2020-01-29 20:00:00,0.41351653028995916
694,sandy,399,0.761007923495392,2020-01-29 21:00:00,0.03981143944575383
695,desert,410,0.37172406640234323,2020-01-29 22:00:00,0.2739880994699718
696,sandy,306,0.39245818622948003,2020-01-29 23:00:00,0.9556494672664894
697,clay,182,0.7542649733470227,2020-01-30 00:00:00,0.9536326078296895
698,desert,325,0.9184264321454086,2020-01-30 01:00:00,0.3523270542525393
699,desert,313,0.9509285945025484,2020-01-30 02:00:00,0.043100108948324056
700,clay,220,0.5771225860383208,2020-01-30 03:00:00,0.17909493932818155
701,desert,50,0.3571211593005028,2020-01-30 04:00:00,0.39221779343354013
702,sandy,362,0.7875490858587793,2020-01-30 05:00:00,0.9477796979692298
703,fertile,113,0.25100138326230026,2020-01-30 06:00:00,0.14119906353718492
704,sandy,423,0.5640740288335178,2020-01-30 07:00:00,0.7635158436682122
705,fertile,333,0.35857846152487316,2020-01-30 08:00:00,0.10868253937469208
706,fertile,170,0.6566310737078761,2020-01-30 09:00:00,0.9812575773912768
707,sandy,156,0.2403989128935069,2020-01-30 10:00:00,0.381616499109135
708,sandy,470,0.19159294573482577,2020-01-30 11:00:00,0.775234538899056
709,sandy,224,0.9182390866754371,2020-01-30 12:00:00,0.3425910828111318
710,sandy,253,0.1018036829495369,2020-01-30 13:00:00,0.6276688771588087
711,clay,214,0.5059579077349317,2020-01-30 14:00:00,0.19201608474003673
712,desert,354,0.22085278296300892,2020-01-30 15:00:00,0.14602101929696254
713,fertile,169,0.03892996332566745,2020-01-30 16:00:00,0.9380641395681313
714,sandy,93,0.03601881829142639,2020-01-30 17:00:00,0.9176472779044335
715,sandy,361,0.17522177210582734,2020-01-30 18:00:00,0.8874689402128824
716,sandy,205,0.8667703545060003,2020-01-30 19:00:00,0.6254334501665935
717,clay,416,0.28247874397702666,2020-01-30 20:00:00,0.8082682112162782
718,sandy,256,0.9504591705752957,2020-01-30 21:00:00,0.06903693691137491
719,sandy,439,0.5816222929891935,2020-01-30 22:00:00,0.33478904189067915
720,sandy,157,0.4366141897687661,2020-01-30 23:00:00,0.3137031247571562
721,desert,300,0.5800888346694546,2020-01-31 00:00:00,0.6356453219526133
722,clay,494,0.5166983852262678,2020-01-31 01:00:00,0.3559577734706405
723,sandy,453,0.7587762537573252,2020-01-31 02:00:00,0.1485067816436808
724,fertile,419,0.28249606597285226,2020-01-31 03:00:00,0.5964670754135437
725,fertile,383,0.3530503916003024,2020-01-31 04:00:00,0.8143839206690815
726,fertile,179,0.8940943025332507,2020-01-31 05:00:00,0.3821234944599732
